interval_start,interval,geography_type,geography_key,deployment.avg
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372393103,0.24
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372393201,0.1
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372393301,0.41
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372393302,0.28
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372395011,0.13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372395012,0.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372395013,0.46
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372395022,0.25
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372396011,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372396012,0.17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372396021,0.03
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372396022,0.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372397011,0.12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372397012,0.19
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372397021,0.03
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372397022,0.09
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372397024,0.13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372398011,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372398012,0.03
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372398013,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372398021,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372398022,0.12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372398023,0.15
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372398024,0.07
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372400101,0.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372400102,0.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372400103,0.12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372400201,0.08
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372402001,0.08
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372402003,0.17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372403001,0.22
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372403002,0.03
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372403003,0.33
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372403004,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372404011,0.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372404012,0.14
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372404013,0.26
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372404021,0.07
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372404022,0.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372405001,0.14
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372405002,0.17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372405003,0.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372405004,0.09
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372406002,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372406003,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372406004,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372407001,0.1
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372407003,0.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372407004,0.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372408001,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372408003,0.09
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372409001,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372409002,0.06
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372409003,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372410012,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372410013,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372410021,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372410022,0.08
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372410023,0.07
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372411101,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372411102,0.1
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372411201,0.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372411202,0.06
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372411203,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372411204,0.1
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372412012,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372412013,0.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372412024,0.2
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372414002,0.07
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372420001,0.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372420002,0.12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372420003,0.1
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372422001,0.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372422002,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372422003,0.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372423001,0.12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372423002,0.12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372426002,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372427002,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372427003,0.11
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372427004,0.11
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372427005,0.09
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372430001,0.1
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372430003,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372431002,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372431003,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372612001,0.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372612002,0.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372621001,0.44
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372621002,0.98
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372621003,0.45
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372622001,0.58
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372622002,0.83
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372623011,0.08
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372623021,1.22
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372623022,0.77
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372623031,0.57
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372623032,0.43
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372623033,0.48
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372624001,0.29
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372624002,0.07
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372625011,0.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372625012,0.2
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372625013,0.22
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372626041,0.03
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372626042,0.09
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372626043,0.09
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372626044,0.26
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372627041,0.97
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372627061,0.7
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372627062,0.2
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372627063,0.08
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372628021,1.81
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372628022,4.1
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372628023,1.45
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372640001,1.99
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372640002,6.61
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372640003,4.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372641021,6.57
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372641031,13.82
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372643011,11.11
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372643012,9.6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372643013,14.14
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372643021,11.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372643022,18.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372643023,8.95
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372651001,4.44
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372651002,2.59
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372652011,10.37
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372652012,3.66
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372652021,30.26
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372652022,3.15
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372652023,109.5
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372652024,14.53
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372653011,247.73
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372653031,25.91
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372653032,42.23
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372653041,34.79
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372653042,15.84
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372653051,89.9
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372654101,0.78
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372654102,2.99
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372654201,2.6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372654202,8.99
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372655101,41.92
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372655102,6.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372655201,11.81
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372655202,8.54
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372655203,16.6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372656011,8.25
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372656012,9.23
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372656021,3.41
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372656022,10.81
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372657001,3.95
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372657002,18.4
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372657003,4.11
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372671001,10.17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372671002,13.78
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372671003,14.26
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372671004,2.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372672001,17.5
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372672002,8
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372672003,270.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372673001,14.72
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372673002,21.38
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372674021,21.27
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372674022,26.23
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372674031,10.67
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372674032,7.36
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372674041,23.96
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372675011,18.92
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372675012,10.95
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372675013,15.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372675021,23.87
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372675022,18.39
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372676001,9.89
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372676002,46.94
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372676003,51.83
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372677001,12.82
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372677002,46.03
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372678001,8.99
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372678002,9.45
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372678003,21.94
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372679011,61.32
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372679012,2.27
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372679021,4.77
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372679022,5.97
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372679023,3.29
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372690001,1.23
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372690002,0.96
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372690003,1.55
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372690004,5.06
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372690005,1.93
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372691001,1.43
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372691002,2.63
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372691003,3.53
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372691004,4.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372693001,7.18
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372693002,0.8
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372693003,1.68
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372693004,1.56
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372693005,2.82
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372695001,0.53
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372695002,1.58
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372695003,1.45
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372695004,1.19
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372696011,1.37
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372696012,1.43
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372696013,3.69
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372696021,1.5
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372696022,2.07
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372697001,2.51
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372697002,4.65
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372697003,1
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372697004,2.37
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372698001,4.86
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372698002,7.38
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372699031,22.15
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372699041,4.5
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372699042,7.26
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372699043,9.45
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372699052,9.77
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372699061,11.03
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372699071,25.06
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372701001,13.99
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372701002,27.84
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372701003,12.39
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372702001,3.07
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372702002,9.62
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372702003,5.31
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372703001,2.94
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372703002,0.85
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372703003,2.67
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372711001,8.25
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372711002,3.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372711003,16.82
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372712001,9.6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372712002,11.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372713001,6.86
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372713002,4.11
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372713003,6.66
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372713004,3.51
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372713005,4.85
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372714001,2.38
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372714002,3.64
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372714003,4.99
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372715001,3.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372715002,1.14
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372715003,5.88
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372716001,4.61
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372716002,3.71
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372716003,5.3
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372716004,3.05
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372717011,6.2
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372717012,2.29
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372717013,7.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372717014,4.58
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372717021,5.55
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372717022,7.09
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372717023,9.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372718011,4.19
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372718012,9.27
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372718013,1.94
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372718021,5.92
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372718022,13.78
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372718023,6.62
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372719011,4
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372719012,5.81
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372719013,3.79
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372719021,1.34
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372719022,14.24
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372719023,8.91
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372721001,6.4
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372721002,15.41
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372721003,8.94
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372721004,4.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372721005,9.29
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372722011,6.83
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372722012,5.67
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372722021,5.55
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372722022,10.14
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372723011,2.39
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372723012,5.84
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372723013,2.62
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372723021,12.63
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372723022,3.06
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372731001,15.71
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372731002,45.09
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372731003,24.18
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372732001,50.52
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372732002,24.71
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372732003,28.8
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372732004,30.13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372733001,95.92
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372733002,16.64
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372733003,73.64
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372734021,29.84
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372734022,136.56
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372734023,43.54
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372734024,31.24
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372735021,54.45
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372735022,58.67
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372735023,76.4
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372735024,78.33
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372736001,15.08
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372736002,67.86
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372736003,32.81
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372736004,21.77
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372737001,8.26
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372737002,15.12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372737003,25.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372738001,26.51
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372738002,16.18
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372738003,20.25
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372739021,49.79
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372739022,41.06
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372739023,39.58
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372739024,48.78
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372739025,4.17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372741001,75.13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372741002,39.01
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372742021,25.97
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372742022,13.17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372742023,6.43
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372742024,15.98
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372751011,1.52
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372751021,3.13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372751022,1.96
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372752001,2.94
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372752002,3.98
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372752003,1.77
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372753021,2.73
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372753022,32.59
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372753023,9.24
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372753111,3.21
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372753112,3.04
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372753113,5.59
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372753114,2.43
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372754001,3.75
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372754002,32.11
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372755001,1.83
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372755002,2.32
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372755003,1.83
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372755004,2.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372756021,21.75
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372756031,1.5
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372756032,0.24
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372756033,0.79
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372760001,11.57
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372760002,0.07
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372760003,0.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372760004,0.19
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372760005,0.02
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372761001,0.27
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372761002,0.57
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372764001,0.38
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372764002,0.18
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372764003,0.16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372764004,0.37
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372764005,0.27
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372765001,1.58
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372765002,0.83
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372766011,0.82
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372766012,0.67
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372766013,0.85
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372766014,3.5
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,60372766031,3.02
